date_iso;date_fr;open;high;low;close;volume
2006-06-28;28/06/2006;1500;1500;1500;1500;50
2006-06-30;30/06/2006;1500;1500;1500;1500;2
2006-07-03;03/07/2006;1500;1500;1500;1500;150
2006-07-05;05/07/2006;1328;1328;1328;1328;50
2006-07-06;06/07/2006;1328;1328;1328;1328;15
2006-07-07;07/07/2006;1375;1375;1375;1375;225
2006-07-10;10/07/2006;1375;1375;1375;1375;1521
2006-07-11;11/07/2006;1375;1375;1375;1375;5
2006-07-14;14/07/2006;1350;1350;1350;1350;100
2006-07-18;18/07/2006;1375;1375;1375;1375;1266
2006-07-19;19/07/2006;1375;1375;1375;1375;15
2006-07-20;20/07/2006;1375;1375;1375;1375;50
2006-07-21;21/07/2006;1375;1375;1375;1375;45
2006-07-24;24/07/2006;1375;1375;1375;1375;610
2006-07-25;25/07/2006;1376;1376;1376;1376;3260
2006-08-02;02/08/2006;1428;1428;1428;1428;1300
2006-08-03;03/08/2006;1425;1425;1425;1425;295
2006-08-04;04/08/2006;1375;1375;1375;1375;16
2006-08-08;08/08/2006;1375;1375;1375;1375;26
2006-08-11;11/08/2006;1375;1375;1375;1375;10
2006-08-17;17/08/2006;1375;1375;1375;1375;214
2006-08-18;18/08/2006;1375;1375;1375;1375;30
2006-08-22;22/08/2006;1375;1375;1375;1375;1711
2006-08-23;23/08/2006;1374;1374;1374;1374;60
2006-08-24;24/08/2006;1375;1375;1375;1375;40
2006-08-25;25/08/2006;1375;1375;1375;1375;24
2006-08-29;29/08/2006;1375;1375;1375;1375;132
2006-09-05;05/09/2006;1375;1375;1375;1375;74
2006-09-07;07/09/2006;1375;1375;1375;1375;2
2006-09-08;08/09/2006;1375;1375;1375;1375;60
2006-09-11;11/09/2006;1375;1375;1375;1375;10
2006-09-18;18/09/2006;1375;1375;1375;1375;12
2006-09-19;19/09/2006;1388;1388;1388;1388;18
2006-09-20;20/09/2006;1400;1400;1400;1400;8
2006-09-25;25/09/2006;1413;1413;1413;1413;10
2006-10-04;04/10/2006;1413;1413;1413;1413;160
2006-10-09;09/10/2006;1413;1413;1413;1413;10
2006-10-11;11/10/2006;1413;1413;1413;1413;10
2006-10-13;13/10/2006;1413;1413;1413;1413;2
2006-10-17;17/10/2006;1413;1413;1413;1413;5
2006-10-24;24/10/2006;1413;1413;1413;1413;4
2006-10-31;31/10/2006;1413;1413;1413;1413;1
2006-11-06;06/11/2006;1415;1415;1415;1415;80
2006-11-08;08/11/2006;1500;1500;1500;1500;30
2006-11-10;10/11/2006;1500;1500;1500;1500;24
2006-11-14;14/11/2006;1416;1416;1416;1416;11
2006-11-17;17/11/2006;1415;1415;1415;1415;11
2006-11-20;20/11/2006;1415;1415;1415;1415;1
2006-11-21;21/11/2006;1400;1400;1400;1400;40
2006-11-22;22/11/2006;1400;1400;1400;1400;10
2006-12-01;01/12/2006;1398;1398;1398;1398;20
2006-12-06;06/12/2006;1398;1398;1398;1398;20
2006-12-11;11/12/2006;1398;1398;1398;1398;5
2006-12-18;18/12/2006;1394;1394;1394;1394;10
2007-01-02;02/01/2007;1394;1394;1394;1394;1
2007-01-10;10/01/2007;1394;1394;1394;1394;107
2007-01-11;11/01/2007;1400;1400;1400;1400;130
2007-01-12;12/01/2007;1400;1400;1400;1400;2
2007-01-15;15/01/2007;1400;1400;1400;1400;463
2007-01-17;17/01/2007;1400;1400;1400;1400;2
2007-01-25;25/01/2007;1400;1400;1400;1400;18
2007-01-31;31/01/2007;1394;1394;1394;1394;148
2007-02-06;06/02/2007;1394;1394;1394;1394;105
2007-02-09;09/02/2007;1394;1394;1394;1394;53
2007-02-12;12/02/2007;1394;1394;1394;1394;46
2007-02-21;21/02/2007;1450;1450;1450;1450;700
2007-02-26;26/02/2007;1450;1450;1450;1450;16
2007-03-05;05/03/2007;1500;1500;1500;1500;8
2007-03-08;08/03/2007;1500;1500;1500;1500;42
2007-03-09;09/03/2007;1500;1500;1500;1500;58
2007-03-12;12/03/2007;1500;1500;1500;1500;101
2007-03-13;13/03/2007;1499;1499;1499;1499;230
2007-03-15;15/03/2007;1500;1500;1500;1500;40
2007-03-16;16/03/2007;1500;1500;1500;1500;2
2007-03-21;21/03/2007;1451;1451;1451;1451;22
2007-03-22;22/03/2007;1451;1451;1451;1451;298
2007-03-26;26/03/2007;1451;1451;1451;1451;2
2007-03-28;28/03/2007;1394;1394;1394;1394;278
2007-03-29;29/03/2007;1450;1450;1450;1450;517
2007-03-30;30/03/2007;1450;1450;1450;1450;250
2007-04-03;03/04/2007;1450;1450;1450;1450;20
2007-04-06;06/04/2007;1450;1450;1450;1450;430
2007-04-17;17/04/2007;1375;1375;1375;1375;173
2007-04-18;18/04/2007;1374;1374;1374;1374;15
2007-04-19;19/04/2007;1375;1375;1375;1375;5171
2007-04-24;24/04/2007;1375;1375;1375;1375;7
2007-04-30;30/04/2007;1500;1500;1500;1500;87
2007-05-02;02/05/2007;1503;1503;1503;1503;87
2007-05-04;04/05/2007;1504;1504;1504;1504;20
2007-05-08;08/05/2007;1515;1515;1515;1515;160
2007-05-11;11/05/2007;1550;1550;1550;1550;357
2007-05-21;21/05/2007;1625;1625;1625;1625;103
2007-05-22;22/05/2007;1625;1625;1625;1625;77
2007-05-23;23/05/2007;1650;1650;1650;1650;55
2007-05-24;24/05/2007;1650;1650;1650;1650;660
2007-05-25;25/05/2007;1650;1650;1650;1650;1000
2007-05-29;29/05/2007;1650;1650;1650;1650;213
2007-05-30;30/05/2007;1650;1650;1650;1650;335
2007-05-31;31/05/2007;1650;1650;1650;1650;135
2007-06-01;01/06/2007;1625;1625;1625;1625;100
2007-06-05;05/06/2007;1625;1625;1625;1625;4
2007-06-06;06/06/2007;1625;1625;1625;1625;30
2007-06-07;07/06/2007;1625;1625;1625;1625;10
2007-06-11;11/06/2007;1575;1575;1575;1575;16
2007-06-15;15/06/2007;1624;1624;1624;1624;34
2007-06-19;19/06/2007;1625;1625;1625;1625;100
2007-06-20;20/06/2007;1565;1565;1565;1565;1260
2007-06-21;21/06/2007;1625;1625;1625;1625;21
2007-06-22;22/06/2007;1625;1625;1625;1625;5
2007-06-25;25/06/2007;1625;1625;1625;1625;5
2007-06-26;26/06/2007;1624;1624;1624;1624;95
2007-06-27;27/06/2007;1565;1565;1565;1565;210
2007-06-28;28/06/2007;1623;1623;1623;1623;503
2007-06-29;29/06/2007;1623;1623;1623;1623;4
2007-07-02;02/07/2007;1623;1623;1623;1623;118
2007-07-03;03/07/2007;1621;1621;1621;1621;75
2007-07-04;04/07/2007;1624;1624;1624;1624;35
2007-07-05;05/07/2007;1624;1624;1624;1624;2
2007-07-06;06/07/2007;1623;1623;1623;1623;10
2007-07-09;09/07/2007;1613;1613;1613;1613;22
2007-07-10;10/07/2007;1575;1575;1575;1575;21
2007-07-11;11/07/2007;1624;1624;1624;1624;142
2007-07-12;12/07/2007;1624;1624;1624;1624;7
2007-07-16;16/07/2007;1623;1623;1623;1623;529
2007-07-17;17/07/2007;1623;1623;1623;1623;170
2007-07-18;18/07/2007;1625;1625;1625;1625;150
2007-07-20;20/07/2007;1623;1623;1623;1623;12
2007-07-26;26/07/2007;1623;1623;1623;1623;13
2007-07-31;31/07/2007;1623;1623;1623;1623;1076
2007-08-01;01/08/2007;1625;1625;1625;1625;8
2007-08-02;02/08/2007;1625;1625;1625;1625;1136
2007-08-03;03/08/2007;1625;1625;1625;1625;913
2007-08-08;08/08/2007;1625;1625;1625;1625;361
2007-08-09;09/08/2007;1625;1625;1625;1625;5126
2007-08-10;10/08/2007;1625;1625;1625;1625;120
2007-08-13;13/08/2007;1625;1625;1625;1625;140
2007-08-14;14/08/2007;1625;1625;1625;1625;3
2007-08-17;17/08/2007;1625;1625;1625;1625;180
2007-08-20;20/08/2007;1625;1625;1625;1625;391
2007-08-21;21/08/2007;1626;1626;1626;1626;15
2007-08-22;22/08/2007;1638;1638;1638;1638;187
2007-08-23;23/08/2007;1638;1638;1638;1638;99
2007-08-28;28/08/2007;1760;1760;1760;1760;25
2007-08-30;30/08/2007;1776;1776;1776;1776;150
2007-09-05;05/09/2007;2205;2205;2205;2205;125
2007-09-10;10/09/2007;2738;2738;2738;2738;549
2007-09-11;11/09/2007;2943;2943;2943;2943;414
