"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"19/07/2012","6,8239","6,7927","6,8239","6,7927","","0,50%"
"18/07/2012","6,7899","6,7624","6,7899","6,7624","","0,68%"
"17/07/2012","6,7443","6,7354","6,7443","6,7354","","-0,90%"
"16/07/2012","6,8056","6,7766","6,8056","6,7766","","0,36%"
"13/07/2012","6,7813","6,7526","6,7813","6,7526","","-0,11%"
"12/07/2012","6,7885","6,7793","6,7885","6,7793","","1,05%"
"11/07/2012","6,7178","6,7103","6,7178","6,7103","","-0,83%"
"10/07/2012","6,7741","6,7367","6,7741","6,7367","","0,74%"
"09/07/2012","6,7244","6,6900","6,7244","6,6900","","0,41%"
"06/07/2012","6,6972","6,6888","6,6972","6,6888","","1,13%"
"05/07/2012","6,6226","6,6151","6,6226","6,6151","","1,01%"
"04/07/2012","6,5565","6,5364","6,5565","6,5364","","0,12%"
"03/07/2012","6,5488","6,5148","6,5488","6,5148","","-0,60%"
"02/07/2012","6,5882","6,5536","6,5882","6,5536","","1,48%"
"29/06/2012","6,4921","6,4830","6,4921","6,4830","","-2,67%"
"28/06/2012","6,6702","6,6360","6,6702","6,6360","","1,10%"
"27/06/2012","6,5973","6,5902","6,5973","6,5902","","-0,63%"
"26/06/2012","6,6393","6,6042","6,6393","6,6042","","0,34%"
"25/06/2012","6,6166","6,5819","6,6166","6,5819","","1,66%"
"22/06/2012","6,5088","6,4819","6,5088","6,4819","","-0,59%"
"21/06/2012","6,5473","6,5127","6,5473","6,5127","","0,42%"
"20/06/2012","6,5198","6,4942","6,5198","6,4942","","-0,79%"
"19/06/2012","6,5715","6,5445","6,5715","6,5445","","-0,22%"
"18/06/2012","6,5857","6,5777","6,5857","6,5777","","-0,07%"
"15/06/2012","6,5902","6,5818","6,5902","6,5818","","0,24%"
"14/06/2012","6,5743","6,5409","6,5743","6,5409","","-0,35%"
"13/06/2012","6,5972","6,5695","6,5972","6,5695","","-0,42%"
"12/06/2012","6,6247","6,5890","6,6247","6,5890","","0,14%"
"11/06/2012","6,6154","6,6078","6,6154","6,6078","","-0,15%"
"08/06/2012","6,6254","6,5892","6,6254","6,5892","","0,55%"
"07/06/2012","6,5891","6,5548","6,5891","6,5548","","-0,45%"
"06/06/2012","6,6191","6,5851","6,6191","6,5851","","-1,51%"
"05/06/2012","6,7204","6,6852","6,7204","6,6852","","-0,19%"
"04/06/2012","6,7332","6,6979","6,7332","6,6979","","-0,92%"
"01/06/2012","6,7958","6,7590","6,7958","6,7590","","-0,14%"
"31/05/2012","6,8053","6,7693","6,8053","6,7693","","1,18%"
"30/05/2012","6,7258","6,7001","6,7258","6,7001","","1,39%"
"29/05/2012","6,6335","6,5972","6,6335","6,5972","","0,84%"
"28/05/2012","6,5780","6,5705","6,5780","6,5705","","-0,46%"
"25/05/2012","6,6086","6,5724","6,6086","6,5724","","0,49%"
"24/05/2012","6,5763","6,5743","6,5763","6,5743","","-0,22%"
"23/05/2012","6,5910","6,5552","6,5910","6,5552","","1,96%"
"22/05/2012","6,4646","6,4629","6,4646","6,4629","","-0,34%"
"21/05/2012","6,4866","6,4532","6,4866","6,4532","","-0,46%"
"18/05/2012","6,5168","6,4903","6,5168","6,4903","","0,07%"
"17/05/2012","6,5122","6,5095","6,5122","6,5095","","0,88%"
"16/05/2012","6,4556","6,4211","6,4556","6,4211","","0,14%"
"15/05/2012","6,4466","6,4204","6,4466","6,4204","","0,21%"
"14/05/2012","6,4329","6,3972","6,4329","6,3972","","1,34%"
"11/05/2012","6,3476","6,3381","6,3476","6,3381","","0,11%"
"10/05/2012","6,3404","6,3338","6,3404","6,3338","","-0,95%"
"09/05/2012","6,4014","6,3682","6,4014","6,3682","","1,03%"
"08/05/2012","6,3359","6,3097","6,3359","6,3097","","0,76%"
"07/05/2012","6,2882","6,2865","6,2882","6,2865","","0,18%"
"04/05/2012","6,2769","6,2495","6,2769","6,2495","","0,43%"
"03/05/2012","6,2502","6,2181","6,2502","6,2181","","0,49%"
"02/05/2012","6,2199","6,2187","6,2199","6,2187","","0,53%"
"01/05/2012","6,1874","6,1864","6,1874","6,1864","","-0,34%"
"30/04/2012","6,2087","6,2072","6,2087","6,2072","","0,76%"
"27/04/2012","6,1617","6,1532","6,1617","6,1532","","0,54%"
"26/04/2012","6,1289","6,1269","6,1289","6,1269","","-0,09%"
"25/04/2012","6,1342","6,1021","6,1342","6,1021","","-0,12%"
"24/04/2012","6,1416","6,1098","6,1416","6,1098","","-0,03%"
"23/04/2012","6,1435","6,1420","6,1435","6,1420","","1,02%"
"20/04/2012","6,0812","6,0739","6,0812","6,0739","","-1,07%"
"19/04/2012","6,1470","6,1129","6,1470","6,1129","","-0,05%"
"18/04/2012","6,1503","6,1495","6,1503","6,1495","","-0,50%"
"17/04/2012","6,1810","6,1791","6,1810","6,1791","","-0,43%"
"16/04/2012","6,2076","6,2044","6,2076","6,2044","","0,16%"
"13/04/2012","6,1976","6,1940","6,1976","6,1940","","0,78%"
"12/04/2012","6,1495","6,1479","6,1495","6,1479","","-1,08%"
"11/04/2012","6,2165","6,1828","6,2165","6,1828","","0,01%"
"10/04/2012","6,2161","6,2144","6,2161","6,2144","","0,75%"
"09/04/2012","6,1697","6,1356","6,1697","6,1356","","0,56%"
"06/04/2012","6,1353","6,1329","6,1353","6,1329","","0,58%"
"05/04/2012","6,1002","6,0973","6,1002","6,0973","","0,77%"
"04/04/2012","6,0534","6,0518","6,0534","6,0518","","1,18%"
"03/04/2012","5,9830","5,9814","5,9830","5,9814","","-0,26%"
"02/04/2012","5,9985","5,9970","5,9985","5,9970","","0,89%"
"30/03/2012","5,9453","5,9194","5,9453","5,9194","","-0,64%"
"29/03/2012","5,9836","5,9817","5,9836","5,9817","","0,65%"
"28/03/2012","5,9452","5,9432","5,9452","5,9432","","0,45%"
"27/03/2012","5,9186","5,9171","5,9186","5,9171","","-0,92%"
"26/03/2012","5,9736","5,9585","5,9736","5,9585","","-0,48%"
