country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 500m² à Bomey-calavi Hevié Akossavie;5000000;500;10000;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-500m-a-bomey-calavi-hevie-akossavie-5871335;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 683m² à Abomey-Calavi;32000000;683;46852;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-683m-a-abomey-calavi-5871331;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 500m² à Ouedo Dassekomey;2500000;500;5000;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-500m-a-ouedo-dassekomey-5871317;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350m² à Bomey-Calavi;19000000;350;54286;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350m-a-bomey-calavi-5871292;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 488m² à Cotonou;20000000;488;40984;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-488m-a-cotonou-5871276;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 500m² à Tokan;6500000;500;13000;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-500m-a-tokan-5871274;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 344m² à Cocotomey;7000000;344;20349;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-344m-a-cocotomey-5871234;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 500m² à Allada;1500000;500;3000;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-500m-a-allada-5871213;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 299 m² à Fidjrossè aïbatin;23000000;299;76923;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-299-m-a-fidjrosse-aibatin-5870065;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 335m² à Abomey-Calavi;12500000;335;37313;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-335m-a-abomey-calavi-5870060;2026-05-12T16:43:42+00:00
