country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, meublée 3 chbes, piscine, Ext sud Ref : 24541;1050000;;;;Ouaga 2000;Extension Sud;;https://clefsdufaso.com/annonce/a-louer-meublee-3-chbes-piscine-ext-sud-ref-24541/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 24 bureaux, Centre ville Ref: 24511;2000000;440;4545;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-24-bureaux-centre-ville-ref-24511/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 16 bureaux, Centre ville Ref : 24431;1600000;;;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-16-bureaux-centre-ville-ref-24431/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 9 bureaux, Centre ville Ref : 24398;800000;140;5714;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-9-bureaux-centre-ville-ref-24398/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 7 bureaux, Centre ville Ref : 24381;800000;160;5000;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-7-bureaux-centre-ville-ref-24381/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 8 brx, Centre ville ref : 24352;800000;;;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-8-brx-centre-ville-ref-24352/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs Ouaga 2000 ZC Ref : 24318;500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-ouaga-2000-zc-ref-24318/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 4 chbres piscine, Petit Paris Ref : 24277;800000;;;4;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-4-chbres-piscine-petit-paris/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer 3 chbrs, Patte d’Oie Ref :24219;400000;;;;Patte D'Oie;;;https://clefsdufaso.com/annonce/a-louer-3-chbrs-patte-doie-ref-24219/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;maison;;A Louer, 3 chbres Ouaga 2000 ZA ref : 24197;900000;;;3;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-3-chbres-ouaga-2000-za-ref-24197/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer villa Zone du Bois ref : 24151;1400000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-villa-zone-du-bois-ref/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer 3 chbrs, Patte d’Oie Ref : 24080;550000;;;;Patte D'Oie;;;https://clefsdufaso.com/annonce/a-louer-3-chbrs-patte-doie-ref-24080/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 8 bureaux, Kamsonghin Ref : 24056;4500000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-8-bureaux-kamsonghin-ref-24056/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;;;A Louer, 3 chbres Ouaga 2000 ref : 24026;500000;;;3;Ouaga 2000;Azimmo;;https://clefsdufaso.com/annonce/a-louer-3-chbres-ouaga-2000-ref-24026/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 5 bureaux, Ouaga 2000 ref : 23965;750000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-5-bureaux-ouaga-2000-ref-23965/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer à Ouaga, Petit Paris Ref : 23940;600000;;;;Gounghin;;;https://clefsdufaso.com/annonce/a-louer-a-ouaga-petit-paris-ref-23940/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;Villa à louer à Ouagadougou ref : 23929;600000;;;;Gounghin;Centre, Centre Ville;;https://clefsdufaso.com/annonce/villa-a-louer-a-ouagadougou-ref-23929/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs Ext Sud Ref : 23916;1200000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-ext-sud-ref-23916/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs Ouaga 2000 Ref 23868;425000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-ouaga-2000-ref-23868/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, 9 burx, centre ville Ref : 23831;2000000;;;;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/a-louer-9-burx-centre-ville-ref-23831/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 3 chbs, Zone du Bois Ref : 23819;500000;;;;Zone Du Bois;;;https://clefsdufaso.com/annonce/a-louer-3-chbs-zone-du-bois-ref-23819/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs, Ouaga 2000 Ref : 23806;1600000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-ouaga-2000-ref-23806/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 3 chbs, Kouritenga Ref : 23780;150000;;;;Kouritenga;;;https://clefsdufaso.com/annonce/a-louer-3-chbs-kouritenga-ref-23780/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs piscine, Gounghin Ref : 23711;600000;;;;Gounghin;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-piscine-gounghin-ref-23711/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 7 chbs, Cité Azimmo Ref : 23686;1250000;;;;Ouaga 2000;Azimmo;;https://clefsdufaso.com/annonce/a-louer-7-chbs-cite-azimmo/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer, 3 chbs, Ouaga 2000 Ref :;750000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-3-chbs-ouaga-2000-ref/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer Patte d’Oie meublé Ref : 23641;700000;;;3;Patte D'Oie;;;https://clefsdufaso.com/annonce/a-louer-patte-doie-villa-meuble/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 7 chbs, Ouaga 2000 Ref : 23626;1500000;;;;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-7-chbs-ouaga-2000-ref-23626/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;appartement;;Appart à louer Dassasgho Ref : 23504;350000;;;3;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-dassasgho/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbres, Cité Azimmo Ref : 23494;500000;;;4;Azimmo;;;https://clefsdufaso.com/annonce/a-louer-4-chbres-cite-azimmo-ref-23494/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 5 chbres, ref : 23476;700000;;;5;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-5-chbres-cite-enaref/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 5 chbs, Ouaga 2000 ref : 23422;750000;;;5;Ouaga 2000;;;https://clefsdufaso.com/annonce/a-louer-5-chbres-ouaga-2000/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 4 chbs, Garghin ref : 23411;400000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-4-chbs-garghin-ref-23411/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;appartement;;Appartements à louer Ouaga Ref : 23385;650000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/appartements-a-louer-ref-23385/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A louer Wemtenga ref : 23285;250000;;;3;Wemtenga;;;https://clefsdufaso.com/annonce/location-villa-ouagadougou/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;A Louer, bureaux , Balkuy Ref : 23255;350000;;;;Ouagadougou;;;https://clefsdufaso.com/annonce/a-louer-bureaux-balkuy-ref-23255/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;Villa à louer au centre ville Ref : 23227;1300000;;;3;Centre;Centre Ville, Ville;;https://clefsdufaso.com/annonce/villa-a-louer-au-centre-ville-ref/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;commercial;;Bureaux à louer Patte d’oie Ref : 23210;400000;;;9;Ouaga 2000;;;https://clefsdufaso.com/annonce/bureaux-a-louer-ouagadougou-ref-23210/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;Villa d’exception à louer à Ouaga 2000 Ref : 23138;1600000;550;2909;4;Ouaga 2000;;;https://clefsdufaso.com/annonce/villa-dexception-a-louer-a-ouaga-2000/;2026-05-12T18:34:01+00:00
BF;Burkina Faso;clefsdufaso;location;villa;;A Louer, 5 chbs, Ouaga 2000 Sud Rf : 23112;750000;;;;Ouaga 2000;Extension Sud;;https://clefsdufaso.com/annonce/a-louer-5-chbs-ouaga-2000-sud-rf-23112/;2026-05-12T18:34:01+00:00
