country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
SN;Sénégal;expat-dakar;location;appartement;appartements-a-louer;Appartement F4 à louer aux Almadies;750000;;;;Almadies;;;https://www.expat-dakar.com/annonce/appartement-f4-a-louer-aux-almadies-6503709;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;Studio meublé au point E;30000;;;;Point-e;;;https://www.expat-dakar.com/annonce/studio-meuble-au-point-e-5665899;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;Superbe appartement meublé haut standing à Fann Résidence;1500000;;;;Fann;;;https://www.expat-dakar.com/annonce/superbe-appartement-meuble-haut-standing-a-fann-residence-6599779;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-a-louer;Superbe appartement au Point E;1000000;;;;Point-e;;;https://www.expat-dakar.com/annonce/superbe-appartement-au-point-e-6494459;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;maison;maisons-a-vendre;Magnifique villa à vendre à Saly;280000000;;;;Saly;;;https://www.expat-dakar.com/annonce/magnifique-villa-a-vendre-a-saly-6655005;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-a-louer;UN APPARTEMENT DE GRAND STANHING A LOUER AUX ALMADIES;650000;;;;Almadies;;;https://www.expat-dakar.com/annonce/un-appartement-de-grand-stanhing-a-louer-aux-almadies-6697040;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-a-louer;Magnifique Appartement F4 à louer au point E;1100000;;;;Point-e;;;https://www.expat-dakar.com/annonce/magnifique-appartement-f4-a-louer-au-point-e-6552925;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;🏡✨ Appartement Haut Standing | Résidence Kalia;950000;;;;Castor;;;https://www.expat-dakar.com/annonce/appartement-haut-standing-residence-kalia-6631029;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;Apparemment F3 Meublé sur la Corniche;1200000;;;;Ouakam;;;https://www.expat-dakar.com/annonce/apparemment-f3-meuble-sur-la-corniche-6710895;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;maison;maisons-a-louer;VILLA A LOUER MARISTES DALIFORT HACIENDA;700000;;;;Dalifort;;;https://www.expat-dakar.com/annonce/villa-a-louer-maristes-dalifort-hacienda-6716119;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;maison;maisons-a-vendre;VILLA R+1 A VENDRE A SACRÉ COEUR 3;190000000;;;;Sicap Sacré-cœur;;;https://www.expat-dakar.com/annonce/villa-r1-a-vendre-a-sacre-coeur-3-6507228;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;commercial;proprietes-commerciales-a-vendre;Ferme en activité 2 hectares;55000000;;;;Thiadiaye;;;https://www.expat-dakar.com/annonce/ferme-en-activite-2-hectares-6692031;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;maison;maisons-a-louer;IMMEUBLE À VENDRE R+5;240000000;;;;Hann maristes;;;https://www.expat-dakar.com/annonce/immeuble-a-vendre-r5-6179189;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;terrain;terrains-a-vendre;A VENDRE TERRAIN CAP SKIRRING 800m2;45000000;800;56250;;Cap Skirring;;;https://www.expat-dakar.com/annonce/a-vendre-terrain-cap-skirring-800m2-6312059;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;Appartement meublé à louer mamelles;30000;;;;Mamelles;;;https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-mamelles-6700715;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;appartement;appartements-a-vendre;Appt F3 Bis /F4 à Vendre aux Almadies Paiement Flexible;146000000;;;;Almadies;;;https://www.expat-dakar.com/annonce/appt-f3-bis-f4-a-vendre-aux-almadies-paiement-flexible-6716045;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;location;appartement;appartements-meubles;Magnifique duplex F3 meublé;50000;;;;Almadies;;;https://www.expat-dakar.com/annonce/magnifique-duplex-f3-meuble-6682162;2026-05-12T18:13:43+00:00
SN;Sénégal;expat-dakar;achat;terrain;terrains-a-vendre;Terrain 2072 m2 aux Almadies (Vente Moitié Possible);2486400000;2072;1200000;;Almadies;;;https://www.expat-dakar.com/annonce/terrain-2072-m2-aux-almadies-vente-moitie-possible-6716075;2026-05-12T18:13:43+00:00
